ID,int_rc
10233,0.07
10234,0.22939204310393238
10235,0.23587984060469497
10236,0.07
10237,0.07809587064670614
10238,0.1948035487483872
10239,0.23984413607254826
10240,0.23381495150313317
10241,0.24596041823507556
10242,0.13623131245373116
10243,0.25002779787432455
10244,0.19246937350844018
10245,0.07
10246,0.17169291595863884
10247,0.22266133764610613
10248,0.22826859735398186
10249,0.2444617768525814
10250,0.24830971746305278
10251,0.19537117788458516
10252,0.18805472598649253
10253,0.2574895213398554
10254,0.22331027159008143
10255,0.1988521936820874
10256,0.19281689657667841
10257,0.22199902883481332
10258,0.2403642846341465
10259,0.24686925698057316
10260,0.10511168923008388
10261,0.22512177540983822
10262,0.24999967844092852
10263,0.22657577149037866
10264,0.22594061741650892
10265,0.22532401838847013
10266,0.09583419268550367
10267,0.24685341244885262
10268,0.19953280936114473
10269,0.23425857685769172
10270,0.10476228790128489
10271,0.2251235059067001
10272,0.2450162804343594
10273,0.20296684555822586
10274,0.22650962176920675
10275,0.22772091352958412
10276,0.19623604097762015
10277,0.19980510072898316
10278,0.07
10279,0.25204341387083107
10280,0.2498526662841531
10281,0.09694365975779115
10282,0.2224692799157732
10283,0.19584354265461373
10284,0.2278671204416889
10285,0.1929273036510589
10286,0.19473761353659533
10287,0.2509176169182896
10288,0.19430124859074294
10289,0.25522999645854316
10290,0.22527702088889645
10291,0.22945170177501906
10292,0.07
10293,0.19674061785614586
10294,0.1985466638330164
10295,0.22846280068829844
10296,0.2457094061486275
10297,0.25507916890829563
10298,0.07464290024041113
10299,0.2450380733015252
10300,0.22782062015353702
10301,0.07
10302,0.19608569451851865
10303,0.10330263072417752
10304,0.25526742511506645
10305,0.10800617933004335
10306,0.22841701159728775
10307,0.0769580815748447
10308,0.19691804051672107
10309,0.25076454293902073
10310,0.07
10311,0.0977578039755844
10312,0.19896289616447466
10313,0.20066759674717663
10314,0.19988008386410017
10315,0.245534598881572
10316,0.2371811985522155
10317,0.07
10318,0.07
10319,0.08808424722313243
10320,0.246652147643331
10321,0.23847569690174011
10322,0.19948680736609156
10323,0.2433016677643604
10324,0.1982112644536581
10325,0.22659508199657144
10326,0.24708200849620934
10327,0.17969342735812865
10328,0.15020168210135626
10329,0.2267973281429059
10330,0.23017601117859499
10331,0.2275704554175803
10332,0.24351096782871834
10333,0.19555998525257887
10334,0.24967381761236224
10335,0.22338932280751506
10336,0.16269617598297884
10337,0.12953238897131086
10338,0.2449775897047208
10339,0.24735065857218633
10340,0.24076185747911003
10341,0.13176715159670277
10342,0.19646104430713485
10343,0.22924956779639152
10344,0.22841167896519687
10345,0.2525999015011648
10346,0.19731908221835118
10347,0.07
10348,0.07
10349,0.14387019209978474
10350,0.22047323142657194
10351,0.09517360142926251
10352,0.2255221439700304
10353,0.2441525132456203
10354,0.2233301563900185
10355,0.23511552428283566
10356,0.22308290930606653
10357,0.2537965611962727
10358,0.24983092260328613
10359,0.2262018663427853
10360,0.22385454143637704
10361,0.19697064432585093
10362,0.20145080803899298
10363,0.22801710189011706
10364,0.1631005879740885
10365,0.20252189436318654
10366,0.22328535150440829
10367,0.25657823398128593
10368,0.1324482599686611
10369,0.07
10370,0.2246784734923852
10371,0.23980976193490716
10372,0.22327398416221692
10373,0.10639830318013171
10374,0.19246041199093036
10375,0.24774020698642696
10376,0.07659408943775074
10377,0.24441377530266617
10378,0.2350234770090481
10379,0.12169581073038338
10380,0.20018719713786526
10381,0.22683836177410427
10382,0.2548605557672377
10383,0.25058093245149693
10384,0.2522414896760764
10385,0.24721921109914113
10386,0.24747268865729002
10387,0.25096405010174855
10388,0.24879104120188986
10389,0.24445117583941461
10390,0.07
10391,0.19572821591512507
10392,0.24999364158401843
10393,0.19588486835634747
10394,0.24680737074799727
10395,0.1988869852796718
10396,0.22666944644972034
10397,0.24558932705784942
10398,0.248532782620216
10399,0.22671687235297297
10400,0.23090726309041068
10401,0.22231527409600269
10402,0.1987463377929666
10403,0.19849660081563433
10404,0.07
10405,0.20231264530516946
10406,0.22442235124110693
10407,0.2246979528845414
10408,0.24593279420372138
10409,0.23718386937519342
10410,0.2442218586701269
10411,0.11196539328644906
10412,0.07
10413,0.22974155621071668
10414,0.22452932753686922
10415,0.20183862417941492
10416,0.24317886887622495
10417,0.07
10418,0.19861891119432173
10419,0.2460119465919378
10420,0.23431819778973767
10421,0.23748183826731828
10422,0.1976047393199497
10423,0.20031502400224505
10424,0.09368913474759046
10425,0.19617435467099964
10426,0.20267565720011024
10427,0.2462421993030342
10428,0.1993780451976719
10429,0.11716983576003068
10430,0.23174747041262508
10431,0.19939306538699172
10432,0.25612225959920726
10433,0.2251855511679793
10434,0.07
10435,0.07
10436,0.22443979058090227
10437,0.22589602558517025
10438,0.2431606293592638
10439,0.22338222137635141
10440,0.10464731060302437
10441,0.19669951195731095
10442,0.24434051056378986
10443,0.22899006982477327
10444,0.07
10445,0.07
10446,0.2058175938677001
10447,0.13734972670812906
10448,0.24901446886306844
10449,0.2479366456397215
10450,0.22397001446560186
10451,0.11357491261079611
10452,0.22808677111251174
10453,0.08175097987748614
10454,0.23199926288826678
10455,0.22605853751307284
10456,0.24888342490224988
10457,0.07
10458,0.2269104462271959
10459,0.07
10460,0.20047002678953849
10461,0.18850385354509547
10462,0.24444674467994293
10463,0.23191623594891606
10464,0.24109957614168706
10465,0.2597978285614442
10466,0.07
10467,0.19568523314372668
10468,0.23213805754594402
10469,0.1939680864733242
10470,0.24607585556753908
10471,0.1922765620787554
10472,0.07
10473,0.2626582179599152
10474,0.22822040127630577
10475,0.2255250784852227
10476,0.22786505814867006
10477,0.1187582145634225
10478,0.08013959803133962
10479,0.24547663637684547
10480,0.24559092172810001
10481,0.21089852041599272
10482,0.22715164325969583
10483,0.07
10484,0.2536635399647046
10485,0.08112996283923672
10486,0.19635240107760227
10487,0.19695763786079365
10488,0.1963721798694134
10489,0.24158245780793164
10490,0.19057922655390347
10491,0.22659184818592615
10492,0.13896858623462455
10493,0.24367182355067057
10494,0.19833461638501051
10495,0.07
10496,0.250688503419233
10497,0.2280686434180755
10498,0.262671052234708
10499,0.07225985780068932
10500,0.09257692658105891
10501,0.22256867714071138
10502,0.19413124035051907
10503,0.1988167154867564
10504,0.1982223934020988
10505,0.24507306284654787
10506,0.251049544472219
10507,0.19169881746255027
10508,0.22713407999532156
10509,0.241891687930457
10510,0.12166531041163496
10511,0.22629614445352772
10512,0.1014162443322154
10513,0.08094298771149219
10514,0.2406647348124418
10515,0.20255712210139304
10516,0.22549626800928474
10517,0.26239346447623035
10518,0.23153332032446022
10519,0.2006943105798637
10520,0.23721814962568752
10521,0.07
10522,0.20267392070630713
10523,0.2251773206171435
10524,0.20982234070377936
10525,0.24481376359406834
10526,0.19800470015390936
10527,0.07
10528,0.24916411853965018
10529,0.19613417406986697
10530,0.2247916701837814
10531,0.08754802879297764
10532,0.22738541016435895
10533,0.24700816800840647
10534,0.2274356906198194
10535,0.19149735822170783
10536,0.2250659858602605
10537,0.2222119010816954
10538,0.2391205880227786
10539,0.22578729839797787
10540,0.22649798745485641
10541,0.07
10542,0.24924138770476423
10543,0.2419358535379722
10544,0.17298670124492405
10545,0.24575014317583427
10546,0.19410471062870785
10547,0.22558566511035083
10548,0.25099377003214596
10549,0.07
10550,0.25419367292584416
10551,0.2473063147240518
10552,0.22540997020073938
10553,0.24443909734573274
10554,0.24843986343037763
10555,0.22577170056032006
10556,0.07
10557,0.2496124557144809
10558,0.22576480114885658
10559,0.20194543583800634
10560,0.19829923735946478
10561,0.07
10562,0.11099699517966174
10563,0.24928620442053429
10564,0.1973557346500078
10565,0.23446522313794488
10566,0.2524375796787828
10567,0.19530244513801176
10568,0.24161496569890012
10569,0.19501206028346277
10570,0.19578552412896105
10571,0.20026269198071733
10572,0.20059410250601742
10573,0.24143583774047056
10574,0.07
10575,0.20555967105150152
10576,0.19580697470958563
10577,0.24917411581210308
10578,0.24873845095673008
10579,0.2431004482753679
10580,0.22507888473791848
10581,0.195821266250048
10582,0.22458527929875574
10583,0.24897572562869869
10584,0.20127584118422728
10585,0.22801613377235827
10586,0.19785301232881536
10587,0.07
10588,0.19644363922553035
10589,0.2268218821731908
10590,0.23629976024926175
10591,0.25062224768104946
10592,0.2514818983133932
10593,0.2328432130681628
10594,0.2478029805234925
10595,0.07829369701063067
10596,0.2099044656576085
10597,0.2243463642783543
10598,0.2557665547592446
10599,0.2590870413194564
10600,0.1931772732071416
10601,0.22718383572806375
10602,0.2477160022656171
10603,0.19514216860647804
10604,0.2614847778066481
10605,0.22285914951094993
10606,0.23488666551462598
10607,0.245601078266604
10608,0.241783187218854
10609,0.20361620728080912
10610,0.2277183923961536
10611,0.23047626879941008
10612,0.2502937068063374
10613,0.23762928117872195
10614,0.2250851490308052
10615,0.19780308464522678
10616,0.0809079072326114
10617,0.07
10618,0.24731417616391582
10619,0.22435227795799917
10620,0.19804675066093838
10621,0.1939817846965655
10622,0.24627448623591278
10623,0.07
10624,0.24542945267996613
10625,0.22560397389401066
10626,0.2441765001337176
10627,0.19015993975200085
10628,0.2472414737052566
10629,0.2286633362146439
10630,0.25203211911017825
10631,0.22021936802836778
10632,0.23755327329396125
10633,0.19553574328800624
10634,0.19781725572252176
10635,0.22758731920975475
10636,0.07345243006038718
10637,0.22736703871648983
10638,0.23051111959177015
10639,0.07
10640,0.19947127376171614
10641,0.2515710785648801
10642,0.24390460999170452
10643,0.24429120787106404
10644,0.22312167779542452
10645,0.19426774518087492
10646,0.2504222261764621
10647,0.07
10648,0.22447340896734508
10649,0.22698999842281134
10650,0.22665927340622746
10651,0.24635794811536346
10652,0.07
10653,0.249511011919255
10654,0.22399716672415293
10655,0.24775877360524232
10656,0.20063403133258695
10657,0.24638202302944598
10658,0.2450086019643358
10659,0.07
10660,0.19871332948613904
10661,0.24270538560643454
10662,0.19790054934652476
10663,0.2321227374127759
10664,0.19721864285007798
10665,0.07
10666,0.24456551295688453
10667,0.07
10668,0.24891007139019233
10669,0.27052948201269267
10670,0.11241444769785076
10671,0.2249550999242108
10672,0.07
10673,0.22542346185407947
10674,0.25363988564164114
10675,0.24548743213110175
10676,0.24381426475778878
10677,0.1981868364348633
10678,0.1947709486671618
10679,0.24978927003089785
10680,0.23810302205148698
10681,0.10935700910398981
10682,0.07
10683,0.1990796539463143
10684,0.1982518178281378
10685,0.22543624012398122
10686,0.19972677520242524
10687,0.19793802066192748
10688,0.07
10689,0.2650504772393698
10690,0.22853869191184623
10691,0.22655028539044103
10692,0.25122522896478133
10693,0.1945843465925001
10694,0.24612107012733792
10695,0.2136428373452092
10696,0.2506608049439615
10697,0.2452974219718931
10698,0.21856690981281612
10699,0.24830394412588447
10700,0.09515562392790292
10701,0.24505280925699546
10702,0.09952113441660393
10703,0.2595629570573228
10704,0.2019842781623335
10705,0.14521417699289946
10706,0.24569006201627713
10707,0.13128618304234396
10708,0.20130985460231973
10709,0.1970217398897803
10710,0.2417702073904489
10711,0.2534098764322743
10712,0.19640736857916863
10713,0.22800686774243023
10714,0.19433059306185485
10715,0.2375651308167524
10716,0.14591924537669537
10717,0.2556480011243786
10718,0.22780619857432094
10719,0.24539724824798537
10720,0.24899039327831765
10721,0.2255387873033632
10722,0.07
10723,0.19458663012810792
10724,0.24570723212277892
10725,0.2295797889964662
10726,0.07
10727,0.2127645305198743
10728,0.2251359360775405
10729,0.24515540869493274
10730,0.24758932325809466
10731,0.09890231859455348
10732,0.22738433177360956
10733,0.22287910178528728
10734,0.22599853072545223
10735,0.22901530151628754
10736,0.22464908087676078
10737,0.2307138222924952
10738,0.07749139745405768
10739,0.24722071174941557
10740,0.2416639953700408
10741,0.1958715530657991
10742,0.24682996302664606
10743,0.19118896920561496
10744,0.2499384674767486
10745,0.07
10746,0.19705600970335058
10747,0.2558002547386585
10748,0.2498061827726809
10749,0.2423566777002851
10750,0.2217209421570232
10751,0.26257285819013537
10752,0.20162677002162108
10753,0.2269363658284698
10754,0.24729006394815609
10755,0.22442243938141232
10756,0.1266850191333352
10757,0.1993071126785912
10758,0.2683202646064637
10759,0.2445449973145089
10760,0.2273121217454019
10761,0.07
10762,0.19985353246161
10763,0.20000182754194115
10764,0.07
10765,0.07
10766,0.10277366081095755
10767,0.20139129087911334
10768,0.1296563035489992
10769,0.2193504358331087
10770,0.2243699574983086
10771,0.18570106313069645
10772,0.2298107162815525
10773,0.19538437162969186
10774,0.2463082228962496
10775,0.246168547429246
10776,0.24322753821640042
10777,0.23791493561950436
10778,0.22598579245225314
10779,0.22573418421171434
10780,0.23669167519962322
10781,0.10032995418617337
10782,0.22677381755989023
10783,0.22597325653871078
10784,0.22615185073368135
10785,0.22397100710838783
10786,0.22625477121421636
10787,0.07324624851262468
10788,0.24958562448226138
10789,0.19889247242592925
10790,0.24397727254367346
10791,0.24829335040763692
10792,0.24702413603597187
10793,0.20435236872834364
10794,0.2439801059925762
10795,0.201412691554699
10796,0.22521979515607957
10797,0.22797322140142207
10798,0.2640852916037848
10799,0.24971639438346038
10800,0.09075866784293006
10801,0.07
10802,0.22513721543014503
10803,0.1965389063630031
10804,0.20167155945271112
10805,0.24859405113951458
10806,0.2535566934167584
10807,0.2274845720291765
10808,0.1506088082245838
10809,0.2528622918159143
10810,0.2394153156422168
10811,0.23188262209402183
10812,0.2496999247914669
10813,0.24888889473909687
10814,0.24786155652297887
10815,0.07
10816,0.19913857238299001
10817,0.22640748307736178
10818,0.10343649547975442
10819,0.22844277277991568
10820,0.23830117529829287
10821,0.22731243594470776
10822,0.07
10823,0.22392478660163115
10824,0.23883874815689451
10825,0.24712742723749084
10826,0.07
10827,0.07
10828,0.22879133727244966
10829,0.23076712949415035
10830,0.19974396816586243
10831,0.19738628452345555
10832,0.22747544853501658
10833,0.24558203485948538
10834,0.23163292227203167
10835,0.08232233565476033
10836,0.24095647829268876
10837,0.2516862419363147
10838,0.2216495555926439
10839,0.2491943016034424
10840,0.07
10841,0.24674989009490045
10842,0.22436522861426092
10843,0.09816795970056483
10844,0.20107426884438842
10845,0.23034839837983476
10846,0.19323264671400509
10847,0.24973767367382568
10848,0.18868570582906238
10849,0.24898681631224598
10850,0.2248455990499357
10851,0.07
10852,0.07
10853,0.22269284450975524
10854,0.22493795952684503
10855,0.24808153133550087
10856,0.19452667210546204
10857,0.2016994136692397
10858,0.2518509493203737
10859,0.19163769693771163
10860,0.23366059748774032
10861,0.24499081152914423
10862,0.24427323426495479
10863,0.24441032619796849
10864,0.19469713702380256
10865,0.25117606441259394
10866,0.2504921136779493
10867,0.07143262070580055
10868,0.2581236676279462
10869,0.24351066525875645
10870,0.07
10871,0.18940652688043702
10872,0.22554769256023965
10873,0.24364735378233937
10874,0.2249347791022295
10875,0.2491275037020354
10876,0.2446644564795511
10877,0.20050985815666053
10878,0.24931196146396062
10879,0.22479156181242485
10880,0.25023929483495694
10881,0.11460589671550804
10882,0.1110377878191935
10883,0.22799580561562277
10884,0.07
10885,0.2372552270603058
10886,0.19740429299051537
10887,0.08950540173044287
10888,0.22619508922819134
10889,0.2243874220136399
10890,0.22709038002264606
10891,0.2471429038920635
10892,0.2269663840306176
10893,0.23682656048512682
10894,0.25465867063266806
10895,0.23380717219183722
10896,0.25696666955640607
10897,0.2537712349417162
10898,0.225987345170057
10899,0.22098657688629447
10900,0.24776812555604127
10901,0.24261537998787408
10902,0.19962941031475206
10903,0.19547506429414796
10904,0.24785807449024413
10905,0.2411034239935422
10906,0.1923150914445108
10907,0.24501240516451356
10908,0.2283485731624354
10909,0.2486426555831743
10910,0.2439878280139692
10911,0.07
10912,0.24696427713164337
10913,0.2389189365209574
10914,0.20303407712626464
10915,0.19349580411776557
10916,0.24516101417383365
10917,0.24500690095273903
10918,0.24251377240542568
10919,0.07
10920,0.2174520793408561
10921,0.22370756174925988
10922,0.16002070500879106
10923,0.20107570773254446
10924,0.24371381562961825
10925,0.24991920434055226
10926,0.24474780873430058
10927,0.22686080270253825
10928,0.2012402541540175
10929,0.24763542193776575
10930,0.22743128824664588
10931,0.2595997060106801
10932,0.24690251109104586
10933,0.2286230288282681
10934,0.2447643663181441
10935,0.07968805757814523
10936,0.24437193593747233
10937,0.15023507100538872
10938,0.24853438488897678
10939,0.22415771703246032
10940,0.25634460269544096
10941,0.24726619810469475
10942,0.24825559810502001
10943,0.23732484320239045
10944,0.2515403302975792
10945,0.2471017101967185
10946,0.2498863760435683
10947,0.24239072172297654
10948,0.24423111327929167
10949,0.2540776936291522
10950,0.2032813100163056
10951,0.2255177176026368
10952,0.23409625400752976
10953,0.2512607040999889
10954,0.24388568248493164
10955,0.07
10956,0.24854805565702212
10957,0.19410696891169352
10958,0.24143248214809487
10959,0.25132691129698337
10960,0.22734648046884054
10961,0.2458724321568323
10962,0.24441079178357783
10963,0.19521809356461933
10964,0.22750069621975327
10965,0.2271876525031839
10966,0.1983652456163889
10967,0.22866896996902147
10968,0.24692270227411975
10969,0.224579417074742
10970,0.22963364885191073
10971,0.15525798618444658
10972,0.20322621795110427
10973,0.07096883192294945
10974,0.24544375902253257
10975,0.1971282611610062
10976,0.19490344599241816
10977,0.22431729047712015
10978,0.22632660239842495
10979,0.2282471423663262
10980,0.25990874465737923
10981,0.22751098714003087
10982,0.23058025387778724
10983,0.20054106631670357
10984,0.2251603631347919
10985,0.2505911543310527
10986,0.24987761136468511
10987,0.20510118823698736
10988,0.19637002532716094
10989,0.22976384476278067
10990,0.19667751666847555
10991,0.22551919442645263
10992,0.1975404508883416
10993,0.24761726700984446
10994,0.25126360532992614
10995,0.2350466173196327
10996,0.2298247372946713
10997,0.19426578366102742
10998,0.22212308473209316
10999,0.24744119327389863
11000,0.11807456050212094
11001,0.253517840712423
11002,0.2314131293446583
11003,0.25504106448542313
11004,0.20237094490345214
11005,0.2536655209441872
11006,0.22740272851170293
11007,0.24172216575177613
11008,0.22747058731363504
11009,0.2440871085238639
11010,0.19586518972663686
11011,0.19360232292773596
11012,0.24313299064416477
11013,0.2219048174849283
11014,0.24557702587969985
11015,0.2493858176699149
11016,0.24847796765721705
11017,0.2376415683377689
11018,0.24451823036525516
11019,0.23035694647856125
11020,0.2433757227345492
11021,0.24107815965572524
11022,0.22903509647737372
11023,0.19605912250131505
11024,0.22758069390572422
11025,0.24521478271182778
11026,0.24629307957622085
11027,0.22647537626225178
11028,0.27365708490583973
11029,0.22904463723887217
11030,0.24888537222741544
11031,0.19575238226421995
11032,0.07139132249841995
11033,0.24640482245762807
11034,0.24894905410173837
11035,0.24698101949898393
11036,0.2540625449987691
11037,0.23689332338439414
11038,0.24519665608897534
11039,0.22293337250192402
11040,0.24722174289797771
11041,0.2012255110017062
11042,0.2531843017906042
11043,0.10388228262172788
11044,0.24708263742493103
11045,0.2513819643798465
11046,0.22608288569904092
11047,0.2512659271568194
11048,0.19108701518403765
11049,0.24880945726999662
11050,0.24859265448599924
11051,0.25273640469073083
11052,0.24129653850406704
11053,0.2390886433670143
11054,0.24512403886916273
11055,0.24921209089296942
11056,0.2562992536229298
11057,0.2012629443644678
11058,0.2534779886751108
